,FECHA,SEMANA,TURNO,HORA DE INICIO,RESPONSABLE,OPERADORES,NUMERO DE PEDIDO,SELL.,NOMBRE DEL PEDIDO,TIPO DE BOLSA,MEDIDA,CALIBRE,GPM (Golpes por minuto),TEMPERATURA DE SELLADO (INFERIOR),TEMPERATURA DE SELLADO (SUPERIOR),PESO/BULTO,KG/DE BOBINA,N° DE BULTOS,PROMEDIO,MILLARES,SERIALIZADO INICIO,SERIALIZADO FIN,PESO DE TROQUEL,MERMA EXTRUSION,CAUSAS EXTRUSION,MER IMPRESIÓN,CAUSAS IMPRESIÓN,IMPRESIÓN  MERMA POR PROCESO,MERMA SELLADO,CAUSAS SELLADO,BOLSA DE 2A,ORIGEN,CUARENTENA,BASURA,MUESTRAS,HORA FINAL,HORAS DE TRABAJO,year,month,day
3475,2019-09-12,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES9,SAP-2610,SEL008,QCHI-010,TIPODEBOLSA4,19X25,85.0,65.0,,381.0,60.0,100.0,3.0,20,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.34,CAUSASIMPRESIÓN3,,0.68,CAUSASSELLADO1,0.0,,,0.08,0.02,14:00:00,8.0,2019,9,12
3476,2019-09-12,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES5,SAP-2511,SEL011,CRYS-001,TIPODEBOLSA2,30X60,200.0,60.0,0.0,333.0,400.0,348.0,20.0,20,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,5,1.74,CAUSASSELLADO1,0.0,,,0.37,0.14,14:00:00,8.0,2019,9,12
3477,2019-09-12,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES32,SAP-2607,SEL012,PRIS-003,TIPODEBOLSA2,30X60+4,180.0,55.0,,314.0,340.96,312.0,15.0,22.73,22.5,,,0.0,0.0,CAUSASEXTRUSION1,3.92,CAUSASIMPRESIÓN3,6.43,1.58,CAUSASSELLADO1,0.0,,,0.63,0.11,14:00:00,8.0,2019,9,12
3478,2019-09-12,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES18,SAP-2610A,SEL008,QCHI-011,TIPODEBOLSA4,22X30,85.0,63.0,0.0,380.0,80.0,85.0,4.0,20,0.0,,,0.0,0.44,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,0.36,0.43,CAUSASSELLADO1,0.0,,,0.05,0,22:00:00,8.0,2019,9,12
3479,2019-09-12,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES11,SAP-2607,SEL012,PRIS-003,TIPODEBOLSA2,30X60+4,180.0,55.0,,314.0,250.14,157.0,11.0,22.74,16.5,,,0.0,0.0,CAUSASEXTRUSION1,6.08,CAUSASIMPRESIÓN2,0,0.0,CAUSASSELLADO2,0.0,,,0.14,0.11,22:00:00,8.0,2019,9,12
3480,2019-09-12,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES10,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,32.0,79.0,215.0,190.61,195.0,33.0,5.78,8.25,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.32,CAUSASSELLADO1,0.0,,,0.11,0.12,22:00:00,8.0,2019,9,12
3481,2019-09-12,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES1,SAP-2614B,SEL009,X24-00+6,TIPODEBOLSA1,29+17X57,60.0,128.0,240.0,247.0,265.31,391.0,13.0,20.41,39.0,,MN,39.62,0.0,CAUSASEXTRUSION1,3.0,CAUSASIMPRESIÓN3,1.94,5.0,CAUSASSELLADO1,0.0,,,0.5,0.08,22:00:00,8.0,2019,9,12
3482,2019-09-12,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES2,SAP-2511,SEL011,CRYS-001,TIPODEBOLSA2,30X60,200.0,60.0,0.0,333.0,141.4,114.0,7.0,20.2,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.6,CAUSASIMPRESIÓN2,5.67,0.55,CAUSASSELLADO1,0.0,,,0.3,0.14,21:30:00,7.5,2019,9,12
3483,2019-09-12,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES2,SPA-2509,SEL012,PACI-003,TIPODEBOLSA2,30X60,210.0,60.0,,330.0,184.2,253.0,11.0,16.75,11.0,,,0.0,,CAUSASEXTRUSION1,,CAUSASIMPRESIÓN4,3.13,0.15,CAUSASSELLADO1,0.0,,,0.6,0.15,22:00:00,8.0,2019,9,12
3484,2019-09-12,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,32.0,80.0,214.0,193.51,187.0,33.0,5.86,8.25,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.97,CAUSASSELLADO1,0.0,,,0.08,0.09,6:00:00,8.0,2019,9,12
3485,2019-09-12,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES7,SAP-2610A,SEL008,QCHI-011,TIPODEBOLSA4,22X30,85.0,63.0,0.0,380.0,40.0,0.0,2.0,20,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.24,CAUSASSELLADO1,0.0,,,0.0,0,6:00:00,8.0,2019,9,12
3486,2019-09-12,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES12,SAP-2614B,SEL009,X-24-006,TIPODEBOLSA1,29+17X57,60.0,130.0,240.0,245.0,363.82,355.0,18.0,20.21,54.0,,,62.0,3.59,CAUSASEXTRUSION3,3.8,CAUSASIMPRESIÓN5,4.85,3.5,CAUSASSELLADO1,0.0,,,0.54,0,6:00:00,8.0,2019,9,12
3487,2019-09-12,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2509,SEL011,PACI-003,TIPODEBOLSA2,30X60,210.0,61.0,0.0,330.0,322.62,287.0,19.0,16.98,19.0,,,0.0,,CAUSASEXTRUSION1,0.23,CAUSASIMPRESIÓN2,0,0.15,CAUSASSELLADO1,0.0,,,0.62,0.15,5:50:00,7.8,2019,9,12
3488,2019-09-12,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2607,SEL012,PRIS-003,TIPODEBOLSA2,30X60+4,180.0,60.0,0.0,330.0,242.71,240.0,10.0,24.27,16.0,,,0.0,0.0,CAUSASEXTRUSION1,14.32,CAUSASIMPRESIÓN2,6.11,0.45,CAUSASSELLADO1,0.0,,,0.26,0,4:00:00,6.0,2019,9,12
3489,2019-09-12,37,3.0,4:30:00 a. m.,RESPONSABLE2,OPERADORES8,SAP-2527,SEL012,IMPE-003,TIPODEBOLSA2,30X60,220.0,60.0,0.0,330.0,50.0,110.0,2.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.14,CAUSASSELLADO1,0.0,,,0.02,0,6:00:00,1.5,2019,9,12
3490,2019-09-13,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES32,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,35.0,79.0,214.0,182.1,196.0,31.0,5.87,7.75,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,1.03,CAUSASSELLADO1,0.0,,,0.09,0,14:00:00,8.0,2019,9,13
3491,2019-09-13,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES22,SAP-2614B,SEL009,X24-00+6,TIPODEBOLSA1,29+17X57,60.0,130.0,240.0,240.0,166.0,206.0,8.0,20.75,24.0,,,24.16,0.0,CAUSASEXTRUSION1,0.91,CAUSASIMPRESIÓN3,4,2.1,CAUSASSELLADO1,0.0,,,0.5,0,14:00:00,8.0,2019,9,13
3492,2019-09-13,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES9,SAP-2610A,SEL008,QCHI-011,TIPODEBOLSA4,22X30,85.0,75.0,,380.0,100.0,120.0,5.0,20,0.0,NN,,0.0,0.0,CAUSASEXTRUSION1,0.24,CAUSASIMPRESIÓN3,0.2,0.16,CAUSASSELLADO1,0.0,,,0.18,0.02,14:00:00,8.0,2019,9,13
3493,2019-09-13,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES5,SAP-2509,SEL011,PACI-003,TIPODEBOLSA2,30X60,210.0,65.0,,330.0,267.6,231.0,15.0,17.84,15.55,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,2.8,0.5,CAUSASSELLADO1,0.0,,,0.11,0.12,14:00:00,8.0,2019,9,13
3494,2019-09-13,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES13,SAP-2527,SEL012,IMPE-003,TIPODEBOLSA2,30X60,220.0,65.0,,337.0,350.0,294.0,14.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.49,CAUSASIMPRESIÓN3,6.66,0.52,CAUSASSELLADO1,0.0,,,0.5,0,14:00:00,8.0,2019,9,13
3495,2019-09-13,37,1.0,10:20:00 a. m.,RESPONSABLE6,OPERADORES22,SAP-2614A,SEL009,X24-003,TIPODEBOLSA1,29+17X57,60.0,130.0,240.0,240.0,179.63,200.0,9.0,19.96,27.0,,,26.31,0.0,CAUSASEXTRUSION1,0.2,CAUSASIMPRESIÓN3,0,1.05,CAUSASSELLADO1,0.0,,,0.03,0,14:00:00,3.7,2019,9,13
3496,2019-09-13,37,1.0,12:30:00 p. m.,RESPONSABLE6,OPERADORES5,SAP-2604,SEL011,HECL-002,TIPODEBOLSA2,22.5X54.5+4,180.0,65.0,,337.0,43.16,78.0,2.0,21.58,2.0,1,4000,0.0,2.5,CAUSASEXTRUSION1,,CAUSASIMPRESIÓN4,0,0.98,CAUSASSELLADO1,0.0,,,0.04,0.09,14:00:00,1.5,2019,9,13
3497,2019-09-13,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES18,SAP-2610A,SEL008,QCHI-011,TIPODEBOLSA4,22X30,85.0,73.0,0.0,380.0,46.0,25.0,2.0,23,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,2.4,1.08,CAUSASSELLADO1,0.0,,,0.1,0,19:00:00,5.0,2019,9,13
3498,2019-09-13,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES18,SAP-2610B,SEL008,QCHI-003,TIPODEBOLSA4,22X30,85.0,73.0,0.0,380.0,40.0,44.0,2.0,20,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.0,CAUSASSELLADO2,0.0,,,0.05,0,22:00:00,8.0,2019,9,13
3499,2019-09-13,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES10,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,32.0,79.0,210.0,187.0,178.0,32.0,5.84,8.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,1.3,CAUSASSELLADO1,0.0,,,0.09,0.14,22:00:00,8.0,2019,9,13
3500,2019-09-13,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES1,SAP-2614A,SEL009,X24-003,TIPODEBOLSA1,29+17X57,60.0,130.0,240.0,240.0,262.83,164.0,13.0,20.22,39.0,,,36.46,7.49,CAUSASEXTRUSION3,14.86,CAUSASIMPRESIÓN2,1.19,2.95,CAUSASSELLADO1,0.0,,,0.2,0.07,22:00:00,8.0,2019,9,13
3501,2019-09-13,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES2,SAP-2604,SEL011,HECL-002,TIPODEBOLSA2,22.5X54.5+4,180.0,65.0,0.0,330.0,172.83,182.0,8.0,21.6,16.0,N,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,2.94,1.51,CAUSASSELLADO1,0.0,,,0.45,0.09,21:45:00,7.8,2019,9,13
3502,2019-09-13,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES11,SAP-2527,SEL012,IMPE-003,TIPODEBOLSA2,30X60,220.0,65.0,0.0,337.0,350.0,370.0,14.0,25,0.0,,,0.0,0.0,CAUSASEXTRUSION1,2.88,CAUSASIMPRESIÓN3,,10.31,CAUSASSELLADO1,0.0,,,0.09,0.11,22:00:00,8.0,2019,9,13
3503,2019-09-13,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,32.0,79.0,211.0,189.91,141.0,33.0,5.75,8.25,,,0.0,0.24,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,0,0.14,CAUSASSELLADO1,0.0,,,0.09,0.1,6:00:00,8.0,2019,9,13
3504,2019-09-13,37,3.0,10:20:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2610B,SEL008,QCHI-003,TIPODEBOLSA4,22X30,85.0,75.0,0.0,380.0,100.0,128.0,5.0,20,0.0,,,0.0,0.38,CAUSASEXTRUSION2,0.3,CAUSASIMPRESIÓN2,1.9,0.4,CAUSASSELLADO1,0.0,,,0.29,0.03,5:45:00,7.4,2019,9,13
3505,2019-09-13,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES7,SAP-2614A,SEL009,X-24-003,TIPODEBOLSA1,29+17X57,60.0,110.0,240.0,245.0,262.49,323.0,13.0,20.19,39.0,,,38.94,0.0,CAUSASEXTRUSION1,0.5,CAUSASIMPRESIÓN5,1.03,0.71,CAUSASSELLADO1,0.0,,,0.16,0,5:00:00,7.0,2019,9,13
3506,2019-09-13,37,3.0,5:00:00 a. m.,RESPONSABLE2,OPERADORES7,SAP-130919,SEL009,PROI-007,TIPODEBOLSA3,30+18X57,60.0,110.0,238.0,243.0,20.0,130.0,1.0,20,0.0,,,2.84,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.08,CAUSASSELLADO1,0.0,,,0.0,0,6:00:00,1.0,2019,9,13
3507,2019-09-13,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2604,SEL011,HECL-002,TIPODEBOLSA2,22.5X54.5+4,180.0,60.0,0.0,330.0,135.15,101.0,6.0,22.53,12.5,20001,32500,0.0,0.0,CAUSASEXTRUSION1,2.26,CAUSASIMPRESIÓN2,0,2.58,CAUSASSELLADO1,0.0,,,0.4,0.09,5:45:00,7.8,2019,9,13
3508,2019-09-13,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2527,SEL012,IMPE-003,TIPODEBOLSA2,30X60,220.0,65.0,0.0,330.0,316.0,328.0,12.0,26.33,0.0,,,0.0,0.0,CAUSASEXTRUSION1,5.51,CAUSASIMPRESIÓN3,2.87,0.39,CAUSASSELLADO1,0.0,,,0.29,0,4:30:00,6.5,2019,9,13
3509,2019-09-13,37,3.0,4:30:00 a. m.,RESPONSABLE2,OPERADORES8,SAP-2529,SEL012,LAVI-002,TIPODEBOLSA2,30X59,175.0,65.0,0.0,330.0,21.53,85.0,1.0,21.53,1.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.84,CAUSASSELLADO1,0.0,,,0.0,0,6:00:00,1.5,2019,9,13
3510,2019-09-14,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES43,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,35.0,79.0,210.0,176.71,173.0,30.0,5.89,7.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.97,CAUSASSELLADO1,0.0,,,0.0,0.08,14:00:00,8.0,2019,9,14
3511,2019-09-14,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES18,SAP-130919,SEL009,PROI-007,TIPODEBOLSA3,30+18X57,60.0,110.0,237.0,240.0,580.0,601.0,29.0,20,0.0,,,69.87,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,1.15,CAUSASSELLADO1,0.0,,,0.15,0,14:00:00,8.0,2019,9,14
3512,2019-09-14,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES9,SAP-2610B,SEL008,QCHI-003,TIPODEBOLSA4,22X30,85.0,75.0,0.0,380.0,27.5,0.0,1.0,27.5,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0.88,0.32,CAUSASSELLADO1,0.0,,,0.0,0,8:45:00,2.8,2019,9,14
3513,2019-09-14,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES9,SAP-2610C,SEL008,QCHI-006,TIPODEBOLSA4,30X40,85.0,75.0,0.0,380.0,60.0,71.0,3.0,20,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.1,CAUSASSELLADO1,0.0,,,0.03,0.04,14:00:00,8.0,2019,9,14
3514,2019-09-14,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES5,SAP-2596,SEL011,HECL-005,TIPODEBOLSA2,42X75+5,280.0,38.0,0.0,310.0,325.6,347.0,15.0,21.71,7.5,1,7500,0.0,4.41,CAUSASEXTRUSION2,0.0,CAUSASIMPRESIÓN4,8,6.0,CAUSASSELLADO1,0.0,,,0.28,0.3,14:00:00,8.0,2019,9,14
3515,2019-09-14,37,1.0,6:00:00 a. m.,RESPONSABLE6,OPERADORES32,SAP-2529,SEL012,LAVI-002,TIPODEBOLSA2,30X59,175.0,65.0,0.0,330.0,261.44,223.0,12.0,21.79,18.0,,,0.0,0.0,CAUSASEXTRUSION1,2.31,CAUSASIMPRESIÓN3,2.16,1.26,CAUSASSELLADO1,0.0,,,0.46,0.08,14:00:00,8.0,2019,9,14
3516,2019-09-14,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES1,SAP-130919,SEL009,PROI-007,TIPODEBOLSA3,30+18X50,60.0,110.0,230.0,240.0,49.42,0.0,2.0,24.71,0.0,,,5.84,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,,0.0,CAUSASSELLADO2,0.0,,,0.0,0,15:20:00,1.3,2019,9,14
3517,2019-09-14,37,2.0,3:35:00 p. m.,RESPONSABLE1,OPERADORES1,SAP-2614A,SEL009,X24-003,TIPODEBOLSA1,29+17X57,60.0,110.0,240.0,240.0,307.26,376.0,15.0,20.48,45.0,,,40.09,0.0,CAUSASEXTRUSION1,1.09,CAUSASIMPRESIÓN3,0.84,1.7,CAUSASSELLADO1,0.0,,,0.3,0.08,22:00:00,6.4,2019,9,14
3518,2019-09-14,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES2,SAP-2596,SEL011,HECL-005,TIPODEBOLSA2,42X75+5,280.0,38.0,0.0,310.0,129.31,133.0,6.0,21.55,3.065,7501,10565,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,1,0.53,CAUSASSELLADO1,0.0,,,0.3,0,16:30:00,2.5,2019,9,14
3519,2019-09-14,37,2.0,5:00:00 p. m.,RESPONSABLE1,OPERADORES2,SAP-2592,SEL011,ELNO-001,TIPODEBOLSA2,28X59,175.0,50.0,0.0,310.0,143.38,150.0,7.0,20.48,10.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,1.69,0.26,CAUSASSELLADO1,0.0,,,0.3,0.69,21:45:00,4.8,2019,9,14
3520,2019-09-14,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES10,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,35.0,79.0,210.0,185.89,192.0,32.0,5.81,8.0,,,0.0,0.97,CAUSASEXTRUSION6,0.0,CAUSASIMPRESIÓN4,0,0.85,CAUSASSELLADO1,0.0,,,0.1,0.15,22:00:00,8.0,2019,9,14
3521,2019-09-14,37,2.0,2:00:00 p. m.,RESPONSABLE1,OPERADORES11,SAP-2529,SEL011,LAVI-002,TIPODEBOLSA2,30X59,175.0,65.0,0.0,330.0,239.38,156.0,11.0,21.76,16.5,,,0.0,3.98,CAUSASEXTRUSION5,1.58,CAUSASIMPRESIÓN1,0,0.0,CAUSASSELLADO2,0.0,,,0.11,0.11,22:00:00,8.0,2019,9,14
3522,2019-09-14,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,32.0,79.0,210.0,173.1,185.0,30.0,5.77,7.5,,,0.0,1.65,CAUSASEXTRUSION3,0.0,CAUSASIMPRESIÓN4,,2.59,CAUSASSELLADO1,0.0,,,0.0,0.09,6:00:00,8.0,2019,9,14
3523,2019-09-14,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES13,SAP-2610C,SEL008,QCHI-006,TIPODEBOLSA4,30X40,85.0,88.0,334.0,0.0,80.0,90.0,4.0,20,0.0,,,0.0,0.22,CAUSASEXTRUSION2,1.0,CAUSASIMPRESIÓN2,1.34,0.46,CAUSASSELLADO5,0.0,,,0.0,0,5:20:00,7.3,2019,9,14
3524,2019-09-14,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES12,SAP-2614A,SEL009,X24-003,TIPODEBOLSA1,29+17X57,60.0,130.0,240.0,240.0,367.77,435.0,18.0,20.43,54.0,,,56.0,1.5,CAUSASEXTRUSION3,0.8,CAUSASIMPRESIÓN2,1,1.65,CAUSASSELLADO1,0.0,,,0.45,0.06,5:30:00,7.5,2019,9,14
3525,2019-09-14,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES7,SAP-2507,SEL010,TEPU-004,TIPODEBOLSA2,30X59+6+9,140.0,50.0,0.0,445.0,86.74,93.0,4.0,21.69,6.0,1,6000,0.0,0.0,CAUSASEXTRUSION1,0.41,CAUSASIMPRESIÓN2,1.77,2.3,CAUSASSELLADO4,0.0,,,0.16,0.07,6:00:00,8.0,2019,9,14
3526,2019-09-14,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2592,SEL011,ELNO-001,TIPODEBOLSA2,28X59,175.0,61.0,0.0,325.0,264.5,341.0,13.0,20.35,19.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.14,CAUSASSELLADO1,0.0,,,0.4,0.11,4:00:00,6.0,2019,9,14
3527,2019-09-14,37,3.0,10:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2529,SEL012,LAVI-002,TIPODEBOLSA2,30X59,175.0,65.0,330.0,0.0,237.47,232.0,11.0,21.59,16.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,1.39,0.07,CAUSASSELLADO1,0.0,,,0.11,0,5:40:00,7.7,2019,9,14
3528,2019-09-17,38,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-2610C,SEL008,QCHI-006,TIPODEBOLSA4,30X40,85.0,75.0,334.0,0.0,22.38,13.0,1.0,22.38,0.0,,,0.0,0.0,CAUSASEXTRUSION1,1.97,CAUSASIMPRESIÓN2,1.29,0.35,CAUSASSELLADO1,0.0,,,0.04,0,9:00:00,3.0,2019,9,17
3529,2019-09-17,38,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-2507,SEL010,TEPU-004,TIPODEBOLSA2,30X59+6+9,140.0,50.0,0.0,455.0,212.95,200.0,10.0,21.3,15.0,6001,21000,0.0,0.0,CAUSASEXTRUSION1,2.0,CAUSASIMPRESIÓN3,5.06,1.45,CAUSASSELLADO1,0.0,,,0.36,0.09,14:00:00,8.0,2019,9,17
3530,2019-09-17,38,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES43,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,32.0,79.0,202.0,160.0,291.0,30.0,5.33,7.5,,,0.0,2.0,CAUSASEXTRUSION5,0.0,CAUSASIMPRESIÓN4,0,0.0,CAUSASSELLADO2,0.0,,,0.0,0.11,14:00:00,8.0,2019,9,17
3531,2019-09-17,38,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES60,SAP-2614A,SEL009,X24-003,TIPODEBOLSA1,29+17X57,60.0,128.0,240.0,240.0,224.54,265.0,11.0,20.41,33.0,,,44.7,5.2,CAUSASEXTRUSION3,0.0,CAUSASIMPRESIÓN4,1.8,1.2,CAUSASSELLADO1,0.0,,,0.5,0,12:45:00,6.8,2019,9,17
3532,2019-09-17,38,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2592,SEL011,ELNO-001,TIPODEBOLSA2,28X59,175.0,60.0,0.0,320.0,182.84,127.0,9.0,20.32,13.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0.57,0.89,CAUSASSELLADO1,0.0,,,0.5,0.13,13:45:00,7.8,2019,9,17
3533,2019-09-17,38,1.0,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-2529,SEL012,LAVI-002,TIPODEBOLSA2,30X59,175.0,68.0,0.0,337.0,302.45,290.0,12.0,25.2,18.0,,,0.0,0.0,CAUSASEXTRUSION1,0.83,CAUSASIMPRESIÓN3,3.09,0.18,CAUSASSELLADO1,0.0,,,0.42,0.12,14:00:00,8.0,2019,9,17
3534,2019-09-17,38,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-050919,SEL005,CHED-003,TIPODEBOLSA7,80X95,60.0,32.0,76.0,203.0,171.24,74.0,30.0,5.71,7.5,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,1.52,CAUSASSELLADO1,0.0,,,0.09,0.17,22:00:00,8.0,2019,9,17
3535,2019-09-17,38,2.0,3:00:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2562A,SEL008,PFLX-012,TIPODEBOLSA5,36.5X48.5+5,250.0,50.0,0.0,375.0,0.0,101.0,0.0,#DIV/0!,0.0,,,0.0,0.0,CAUSASEXTRUSION1,0.0,CAUSASIMPRESIÓN4,0,0.64,CAUSASSELLADO1,0.0,,,0.24,0,16:30:00,1.5,2019,9,17
3536,2019-09-17,38,2.0,5:00:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2614A,SEL009,X-24-003,TIPODEBOLSA1,29++17X57,60.0,130.0,237.0,237.0,35.82,0.0,1.0,35.82,5.3,,,3.79,0.0,CAUSASEXTRUSION1,0.96,CAUSASIMPRESIÓN5,1,1.0,CAUSASSELLADO1,0.0,,,0.11,0,18:20:00,1.3,2019,9,17
3537,2019-09-17,38,2.0,6:30:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-130919A,SEL009,PROI-028,TIPODEBOLSA3,27+15X51,110.0,130.0,230.0,236.0,180.0,319.0,9.0,20,0.0,,,31.0,4.09,CAUSASEXTRUSION3,0.0,CAUSASIMPRESIÓN4,0,3.5,CAUSASSELLADO1,0.0,,,0.43,0,21:45:00,3.3,2019,9,17
3538,2019-09-17,38,2.0,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2507,SEL010,TEPU-004,TIPODEBOLSA2,30X59+6+9,140.0,54.0,0.0,455.0,108.87,105.0,5.0,21.77,7.5,21001,28500,0.0,0.0,CAUSASEXTRUSION1,3.7,CAUSASIMPRESIÓN3,0,6.2,CAUSASSELLADO1,0.0,,,0.24,0.11,22:00:00,8.0,2019,9,17
